"Level -> Specify Data Points",,,
Left,,Right,
X,Y,X,Y
Hz,dBSPL,Hz,dBSPL
5696.07173687165,106.66703142891,5696.07173687165,105.833936823905
6107.71101766688,106.814953232113,6107.71101766688,105.796737501362
6549.09832575551,106.802174805164,6549.09832575551,105.541873020902
7022.38346843032,106.422075093342,7022.38346843032,104.901752422848
7529.871613585,105.575438203152,7529.871613585,103.809400272518
8074.03451719317,104.30930747534,8074.03451719317,102.343366991862
8657.52256216619,102.870603660827,8657.52256216619,100.759835011864
9283.17766722563,101.729172702733,9283.17766722563,99.5161249467179
9954.0471286643,101.542032888515,9954.0471286643,99.2650284121984
10673.3984624127,102.986511552394,10673.3984624127,100.783149753101
11444.7353187005,105.124295979849,11444.7353187005,103.206309753347
12271.8145468264,105.562615893944,12271.8145468264,103.748298707308
13158.6644931515,104.784828936754,13158.6644931515,103.032425707265
14109.6046214374,102.151328490441,14109.6046214374,100.416646397853
15129.2665510927,97.8241131810111,15129.2665510927,95.9522265693851
16222.6166157939,95.0306723084152,16222.6166157939,93.8267272257198
17394.9800523558,93.8556327872484,17394.9800523558,93.5920627563878
18652.0669376646,93.2579306853117,18652.0669376646,93.5953013761955
20000,92.7463397131628,20000,93.4589635144555

