"Level -> Specify Data Points",,,
"Left ROW",,"Right ROW",
3747.63484572079,1.85861021659273,3747.63484572079,2.95437779540181
4018.46600513012,1.62738859090547,4018.46600513012,2.71526192442142
4308.8693800638,1.37294765956142,4308.8693800638,2.4187256795358
4620.25940016635,1.12452892244364,4620.25940016635,2.13148403661808
4954.15271198346,0.937039930448235,4954.15271198346,1.91614020266543
5312.17556589341,0.876193551999645,5312.17556589341,1.81106544286951
5696.07173687165,0.958553442006706,5696.07173687165,1.80207295260666
6107.71101766688,1.09966827964649,6107.71101766688,1.78402597908843
6549.09832575551,1.10298494541547,6549.09832575551,1.5588281827841
7022.38346843032,0.760344332535854,7022.38346843032,0.940437111644666
7529.871613585,-0.0385371818596811,7529.871613585,-0.148390409237797
8074.03451719317,-1.26088622081475,8074.03451719317,-1.63813605111387
8657.52256216619,-2.68068129310965,8657.52256216619,-3.26711871940444
9283.17766722563,-3.84444964923992,9283.17766722563,-4.56005631511721
9954.0471286643,-4.10190435890333,9954.0471286643,-4.85274267856319
10673.3984624127,-2.75508638793016,10673.3984624127,-3.36752242707171
11444.7353187005,-0.5912010627016,11444.7353187005,-0.947226828106727
12271.8145468264,-0.0693619847598348,12271.8145468264,-0.387362701837587
13158.6644931515,-0.793759766738409,13158.6644931515,-1.09302059946461
14109.6046214374,-3.3033783777718,14109.6046214374,-3.67346022893971
15129.2665510927,-7.67465542529303,15129.2665510927,-8.12922558336296
16222.6166157939,-10.7370653375775,16222.6166157939,-10.3005074351938
17394.9800523558,-11.9949970477948,17394.9800523558,-10.4845671446543
18652.0669376646,-12.5363037459534,18652.0669376646,-10.4481442326145
20000,-12.8207747721231,20000,-10.4645505907884

